tradeId,orderId,customerID,ISIN,CUSIP,sym,side,qty,px,tradeDate,tradeTS,ccy,venue,instrType,liqBucket,desk,sourceSystem
TRD0001759,ORD0000147,CLT0317,USCSBVP4J437,CSBVP4J43,TNCM,BUY,2212.0,104.6911,2025-10-21,2025-10-21 14:48:44,USD,TRACE,BOND,HIGH,FI-IG,OMS_A
TRD0001760,ORD0000684,CLT0007,USZTX0XFGR89,ZTX0XFGR8,WJLF,SELL,860.0,97.0074,2025-10-21,2025-10-21 19:32:15,USD,TRACE,BOND,MED,FI-HY,OMS_B
TRD0001761,ORD0015400,CLT0247,USU56RFVBI66,U56RFVBI6,YYG,BUY,1014.0,102.2856,2025-10-21,2025-10-21 19:39:28,USD,ARCA,BOND,MED,FI-HY,OMS_A
TRD0001762,ORD0012967,CLT0021,USUORLRLDE16,UORLRLDE1,LPI,BUY,1117.0,104.4613,2025-10-21,2025-10-21 15:51:32,USD,TRACE,BOND,MED,FI-HY,OMS_A
TRD0001763,ORD0019233,CLT0018,US60F0KRUN48,60F0KRUN4,WDBH,BUY,1725.0,99.5609,2025-10-21,2025-10-21 18:14:56,GBP,OTC,BOND,MED,FI-STRUCT,OMS_B
TRD0001764,ORD0000828,CLT0082,USOT2RTD7F18,OT2RTD7F1,QVO,BUY,1227.0,95.5926,2025-10-21,2025-10-21 16:02:21,GBP,OTC,OPTION,MED,FI-IG,OMS_B
TRD0001765,ORD0017943,CLT0207,US887ZKE5958,887ZKE595,PBH,SELL,1981.0,102.519,2025-10-21,2025-10-21 16:26:29,USD,OTC,BOND,LOW,FI-STRUCT,OMS_A
TRD0001766,ORD0006148,CLT0214,US5HM74E8C10,5HM74E8C1,WTT,BUY,1934.0,102.8691,2025-10-21,2025-10-21 17:45:34,USD,NYSE,OPTION,HIGH,FI-IG,OMS_A
TRD0001767,ORD0010296,CLT0494,US515DP1C406,515DP1C40,KZW,SELL,1958.0,99.1714,2025-10-21,2025-10-21 15:13:51,USD,TRACE,BOND,HIGH,FI-STRUCT,OMS_A
TRD0001768,ORD0018675,CLT0234,US9GVLT7WH80,9GVLT7WH8,BFV,BUY,2580.0,104.0586,2025-10-21,2025-10-21 15:26:01,,TRACE,BOND,HIGH,FI-RATES,OMS_A
TRD0001769,ORD0000566,CLT0498,USLAJWMDIX24,LAJWMDIX2,ZTOW,BUY,1202.0,102.5951,2025-10-21,2025-10-21 16:53:21,GBP,ARCA,BOND,HIGH,FI-MUNI,OMS_A
TRD0001770,ORD0013085,CLT0081,USEH6K0AMF95,EH6K0AMF9,PKA,BUY,2976.0,107.2412,2025-10-21,2025-10-21 15:35:57,USD,OTC,BOND,MED,FI-HY,OMS_A
TRD0001771,ORD0004237,CLT0465,USPT4IGTRR96,,ELL,BUY,1053.0,98.4796,2025-10-21,2025-10-21 18:24:33,USD,ARCA,SWAP,HIGH,FI-HY,OMS_A
TRD0001772,ORD0006921,CLT0202,US7NPF4ETU25,7NPF4ETU2,SRZ,BUY,1554.0,95.08,2025-10-21,2025-10-21 13:56:46,USD,TRACE,BOND,MED,FI-MUNI,OMS_A
TRD0001773,ORD0016701,CLT0032,US6N8FIFT266,6N8FIFT26,GZH,BUY,3837.0,104.7622,2025-10-21,2025-10-21 16:15:28,USD,BATS,SWAP,LOW,FI-IG,OMS_A
TRD0001774,ORD0012825,CLT0410,,S1GGKD6V2,WTK,BUY,2377.0,93.668,2025-10-21,2025-10-21 18:27:54,USD,TRACE,BOND,LOW,FI-IG,OMS_A
TRD0001775,ORD0013572,CLT0062,US6BETAFSO68,,TWYC,SELL,2393.0,98.859,2025-10-21,2025-10-21 15:40:04,USD,NYSE,BOND,MED,FI-RATES,OMS_B
TRD0001776,ORD0008320,CLT0335,,XH4TCKLJ9,HTQN,SELL,2285.0,105.3547,2025-10-21,2025-10-21 17:09:38,USD,BATS,BOND,HIGH,FI-STRUCT,OMS_A
TRD0001777,ORD0019291,CLT0325,US3D680TSS28,3D680TSS2,NLVY,BUY,2725.0,96.7932,2025-10-21,2025-10-21 17:56:34,USD,BATS,BOND,MED,FI-STRUCT,OMS_A
TRD0001778,ORD0013533,CLT0440,,WA6RLML38,VBJZ,BUY,2771.0,100.2884,2025-10-21,2025-10-21 16:31:43,USD,TRACE,SWAP,MED,FI-IG,OMS_B
TRD0001780,ORD0005793,CLT0137,US3I75HAGE37,3I75HAGE3,BRZP,SELL,2774.0,86.8791,2025-10-21,2025-10-21 19:40:31,USD,NYSE,BOND,MED,FI-STRUCT,OMS_A
TRD0001781,ORD0006748,CLT0254,USP7ST77NU23,P7ST77NU2,ALEC,BUY,3020.0,99.7955,2025-10-21,2025-10-21 15:24:23,USD,TRACE,SWAP,HIGH,FI-MUNI,OMS_B
TRD0001782,ORD0010554,CLT0191,USDNZ74HQX22,DNZ74HQX2,OSQ,BUY,1936.0,100.1449,2025-10-21,2025-10-21 18:17:57,USD,ARCA,BOND,MED,FI-MUNI,OMS_A
TRD0001783,ORD0001155,CLT0253,US5ZJ8F0AA28,,XMUI,SELL,1534.0,91.3402,2025-10-21,2025-10-21 14:18:22,USD,BATS,REPO,MED,FI-HY,OMS_B
TRD0001784,ORD0011189,CLT0047,USM2DZFCQ682,M2DZFCQ68,SBFT,BUY,3209.0,103.6987,2025-10-21,2025-10-21 19:17:06,,BATS,SWAP,HIGH,FI-MUNI,OMS_B
TRD0001785,ORD0014053,CLT0011,USM8PMNEHY79,M8PMNEHY7,KUO,SELL,3455.0,100.2539,2025-10-21,2025-10-21 15:36:55,JPY,OTC,OPTION,MED,FI-MUNI,OMS_A
TRD0001786,ORD0012292,CLT0430,USJ35CTESL60,J35CTESL6,SZO,SELL,591.0,102.9165,2025-10-21,2025-10-21 15:06:26,EUR,OTC,REPO,HIGH,FI-HY,OMS_A
TRD0001787,ORD0002621,CLT0500,USMRMR6KWT69,MRMR6KWT6,AWAV,BUY,2175.0,98.2015,2025-10-21,2025-10-21 14:12:27,USD,OTC,BOND,MED,FI-MUNI,OMS_B
TRD0001788,ORD0012173,CLT0485,USAQRL5OXL82,AQRL5OXL8,AAUR,BUY,1801.0,99.549,2025-10-21,2025-10-21 16:41:15,GBP,OTC,BOND,HIGH,FI-MUNI,OMS_A
TRD0001789,ORD0007907,CLT0354,US0P0BYV9K35,0P0BYV9K3,FJV,SELL,4461.0,105.8489,2025-10-21,2025-10-21 19:01:18,USD,ARCA,BOND,HIGH,FI-MUNI,OMS_B
TRD0001790,ORD0006958,CLT0008,,821ITSDS1,BBY,SELL,1140.0,97.0759,2025-10-21,2025-10-21 16:18:01,USD,OTC,BOND,HIGH,FI-IG,OMS_A
TRD0001791,ORD0003936,CLT0351,USHYGX22Q705,,SUY,BUY,1124.0,93.1506,2025-10-21,2025-10-21 15:40:55,USD,BATS,BOND,MED,FI-RATES,OMS_A
TRD0001792,ORD0009510,CLT0363,USJNE4YXQL47,JNE4YXQL4,ZJFN,BUY,621.0,97.4875,2025-10-21,2025-10-21 14:18:47,USD,TRACE,BOND,LOW,FI-HY,OMS_B
TRD0001793,ORD0010550,CLT0189,USHIHVARE936,HIHVARE93,GFT,BUY,7576.0,,2025-10-21,2025-10-21 17:34:35,USD,OTC,BOND,HIGH,FI-RATES,OMS_B
TRD0001794,ORD0016872,CLT0016,USZ9UH0I9W52,Z9UH0I9W5,RYNH,BUY,503.0,93.2598,2025-10-21,2025-10-21 18:38:41,USD,OTC,BOND,LOW,FI-HY,OMS_B
TRD0001795,,CLT0098,USRLR24EWK93,RLR24EWK9,PXVX,BUY,963.0,97.2279,2025-10-21,2025-10-21 17:37:54,USD,OTC,BOND,HIGH,FI-IG,OMS_A
TRD0001796,ORD0007357,CLT0166,USD1R1FI5H67,D1R1FI5H6,FXKF,BUY,1382.0,101.6225,2025-10-21,2025-10-21 15:20:25,EUR,TRACE,SWAP,MED,FI-STRUCT,OMS_B
TRD0001797,ORD0017695,CLT0366,,6BO8HJQ59,EWXA,BUY ,3565.0,100.4495,2025-10-21,2025-10-21 17:10:06,USD,BATS,BOND,HIGH,FI-RATES,OMS_A
TRD0001798,ORD0006307,CLT0423,USG2Y40YNY14,G2Y40YNY1,KXGD,SELL,678.0,81.8424,2025-10-21,2025-10-21 19:04:42,USD,BATS,REPO,HIGH,FI-MUNI,OMS_B
TRD0001799,ORD0010320,CLT0409,USBBJ2HYLZ88,BBJ2HYLZ8,BYU,BUY,1767.0,97.2658,2025-10-21,2025-10-21 13:49:39,USD,TRACE,OPTION,HIGH,FI-STRUCT,OMS_B
TRD0001800,ORD0011585,CLT0314,US8R8UUCQD45,8R8UUCQD4,EYY,SELL,1490.0,100.9623,2025-10-21,2025-10-21 14:11:08,USD,OTC,REPO,MED,FI-MUNI,OMS_A
TRD0001801,ORD0003598,CLT0450,US15ULSJZN08,15ULSJZN0,AWSR,SELL,377.0,104.5051,2025-10-21,2025-10-21 15:22:17,USD,BATS,BOND,HIGH,FI-HY,OMS_B
TRD0001802,ORD0018528,CLT0137,USDKAQ7G4H13,DKAQ7G4H1,DQP,SELL,2603.0,101.9744,2025-10-21,2025-10-21 14:42:59,USD,OTC,FUTURE,HIGH,FI-RATES,OMS_B
TRD0001803,ORD0019744,CLT0204,USX4AT611J22,X4AT611J2,GKZ,BUY,1589.0,96.969,2025-10-21,2025-10-21 16:17:59,USD,TRACE,REPO,HIGH,FI-IG,OMS_A
TRD0001804,,CLT0077,USXHZJIB7B47,XHZJIB7B4,VIRO,SELL,2690.0,99.6475,2025-10-21,2025-10-21 15:09:03,USD,NYSE,BOND,MED,FI-STRUCT,
TRD0001805,ORD0014401,CLT0148,USNFK7I4DF11,NFK7I4DF1,BBWX,BUY,966.0,103.1586,2025-10-21,2025-10-21 17:57:45,USD,OTC,BOND,MED,FI-MUNI,OMS_A
TRD0001806,ORD0001915,CLT0043,USKVNUOJVR99,KVNUOJVR9,PFTJ,BUY,1066.0,98.3496,2025-10-21,2025-10-21 15:14:22,USD,OTC,BOND,LOW,FI-STRUCT,OMS_A
TRD0001807,ORD0000490,CLT0419,US4AVJFLOO93,4AVJFLOO9,TNQU,BUY,2008.0,92.6608,2025-10-21,2025-10-21 17:01:25,USD,OTC,BOND,LOW,FI-IG,OMS_A
TRD0001808,ORD0014959,CLT0155,USJ7GZAMDH17,J7GZAMDH1,NVX,BUY,4414.0,97.865,2025-10-21,2025-10-21 13:51:40,EUR,TRACE,BOND,MED,FI-RATES,OMS_A
TRD0001809,ORD0013496,CLT0105,USN9G7FJBL90,N9G7FJBL9,RMXL,BUY,1778.0,99.154,2025-10-21,2025-10-21 15:25:34,USD,TRACE,BOND,MED,FI-HY,OMS_B
TRD0001810,ORD0009936,CLT0372,US8S09SNW075,8S09SNW07,WBO,BUY,1658.0,108.9151,2025-10-21,2025-10-21 19:53:42,USD,OTC,BOND,LOW,FI-STRUCT,OMS_B
TRD0001811,ORD0006928,CLT0435,USXJJKMW7J71,XJJKMW7J7,QKX,BUY,1118.0,90.0971,2025-10-21,2025-10-21 15:10:47,JPY,OTC,BOND,MED,FI-HY,OMS_A
TRD0001812,ORD0010736,CLT0261,,V8M7TO5K8,TPO,SELL,14262.0,100.6459,2025-10-21,2025-10-21 16:58:59,USD,NYSE,SWAP,HIGH,FI-HY,OMS_A
TRD0001813,ORD0019052,CLT0015,US810GPM0181,810GPM018,NWP,SELL,2203.0,99.4053,2025-10-21,2025-10-21 16:27:15,USD,BATS,SWAP,MED,FI-HY,OMS_A
TRD0001814,,CLT0302,,BZUT4T8C4,QEK,BUY,515.0,104.6974,2025-10-21,2025-10-21 18:44:01,USD,TRACE,FUTURE,MED,FI-HY,OMS_A
TRD0001815,ORD0012936,CLT0257,US6IU0MG8U95,6IU0MG8U9,OAEQ,SELL,2577.0,102.052,2025-10-21,2025-10-21 19:28:21,EUR,,BOND,LOW,FI-STRUCT,OMS_B
TRD0001816,ORD0014943,CLT0139,USXKEBGOND97,XKEBGOND9,RDQ,BUY,1458.0,100.0996,2025-10-21,2025-10-21 15:02:21,USD,NYSE,,MED,FI-IG,OMS_A
TRD0001817,ORD0005311,CLT0024,USM73MPW4U31,M73MPW4U3,RNTR,BUY,2662.0,101.9288,2025-10-21,2025-10-21 14:21:49,USD,OTC,BOND,MED,FI-HY,OMS_A
TRD0001818,ORD0002070,CLT0292,USKUBOSK2I30,KUBOSK2I3,MXP,SELL,1619.0,104.1634,2025-10-21,2025-10-21 14:29:51,USD,OTC,BOND,HIGH,,OMS_A
TRD0001819,ORD0011935,CLT0150,USO9NGJK3R97,O9NGJK3R9,KRB,SELL,847.0,103.5031,2025-10-21,2025-10-21 13:42:33,USD,OTC,BOND,HIGH,FI-STRUCT,
TRD0001820,ORD0014820,CLT0091,US61J3ZEC131,61J3ZEC13,UNL,SELL,4140.0,111.0897,2025-10-21,,USD,BATS,BOND,HIGH,FI-RATES,OMS_A
TRD0001821,ORD0004670,CLT0108,,CAIY0UUB9,WFWA,BUY,2487.0,98.1429,2025-10-21,2025-10-21 19:51:36,USD,,REPO,LOW,FI-IG,OMS_A
TRD0001822,ORD0010406,CLT0072,,58BQELXB8,ZZTF,SELL,4443.0,105.7944,2025-10-21,2025-10-21 16:33:12,EUR,TRACE,SWAP,MED,FI-IG,OMS_A
TRD0001823,ORD0006100,CLT0001,US7NPF4ETU25,7NPF4ETU2,SRZ,SELL,1821.0,106.0031,2025-10-21,2025-10-21 15:45:40,GBP,NYSE,BOND,MED,FI-RATES,OMS_A
TRD0001824,ORD0006831,CLT0070,USAMQGFJ1H37,AMQGFJ1H3,RMJE,BUY,5263.0,106.467,2025-10-21,2025-10-21 19:03:04,JPY,TRACE,SWAP,HIGH,FI-RATES,OMS_B
TRD0001825,ORD0007738,CLT0431,US9ZV54G8H50,,VNA,BUY,4321.0,102.8259,2025-10-21,2025-10-21 19:53:25,USD,TRACE,BOND,HIGH,FI-HY,OMS_A
TRD0001826,ORD0001691,CLT0117,USEZGCLVDB61,EZGCLVDB6,ANS,SELL,1398.0,97.6239,2025-10-21,2025-10-21 14:28:39,USD,OTC,OPTION,LOW,FI-MUNI,OMS_B
TRD0001827,ORD0008844,CLT0059,US4NTXFZ4C04,4NTXFZ4C0,TMA,SELL,1891.0,101.1561,2025-10-21,2025-10-21 14:50:13,USD,OTC,BOND,HIGH,FI-HY,OMS_A
TRD0001828,ORD0003079,CLT0433,USTTQ6AWLR22,,WCS,SELL,1320.0,102.0917,2025-10-21,2025-10-21 19:50:39,USD,BATS,FUTURE,MED,FI-MUNI,OMS_A
TRD0001829,ORD0003303,CLT0156,USW5IALA5781,W5IALA578,FVDA,BUY,1330.0,107.2201,2025-10-21,2025-10-21 17:05:22,JPY,BATS,BOND,HIGH,FI-RATES,OMS_A
TRD0001830,,CLT0462,USQKQI7ZNL61,QKQI7ZNL6,JSBS,BUY,1437.0,101.1512,2025-10-21,2025-10-21 17:35:21,EUR,NYSE,BOND,HIGH,FI-STRUCT,OMS_B
TRD0001831,ORD0016238,CLT0123,US7DVPZZ8U71,7DVPZZ8U7,YOKE,BUY,1053.0,101.4985,2025-10-21,2025-10-21 18:18:00,USD,,BOND,HIGH,,OMS_A
TRD0001832,ORD0005811,CLT0441,US5PI57COK76,5PI57COK7,IUWF,SELL,2583.0,97.4313,2025-10-21,2025-10-21 15:23:22,USD,BATS,BOND,HIGH,FI-STRUCT,OMS_B
TRD0001833,ORD0001502,CLT0420,USAG8498MQ19,AG8498MQ1,GYII,SELL,2926.0,102.1536,2025-10-21,2025-10-21 17:20:42,USD,NYSE,BOND,MED,FI-RATES,OMS_A
TRD0001834,ORD0010577,CLT0479,US244DR73929,244DR7392,IIS,BUY,4095.0,103.2522,2025-10-21,2025-10-21 16:50:51,USD,OTC,BOND,HIGH,FI-MUNI,OMS_A
TRD0001835,ORD0000223,CLT0485,USDVQPF6TF26,DVQPF6TF2,IBI,SELL,3021.0,104.0314,2025-10-21,2025-10-21 16:48:35,JPY,BATS,FUTURE,MED,FI-STRUCT,OMS_B
TRD0001836,ORD0001391,CLT0131,USXY0R01WX26,XY0R01WX2,WGXO,SELL,1177.0,102.6749,2025-10-21,2025-10-21 16:53:28,USD,OTC,FUTURE,MED,FI-IG,OMS_A
TRD0001837,ORD0006390,CLT0375,USTJHAT2BA97,TJHAT2BA9,UWQT,SELL,1451.0,99.8319,2025-10-21,2025-10-21 14:10:46,USD,OTC,BOND,MED,FI-STRUCT,OMS_A
TRD0001838,ORD0019105,CLT0058,USHLWCYICG17,HLWCYICG1,MALH,SELL,1676.0,102.5173,2025-10-21,2025-10-21 16:21:59,USD,NYSE,REPO,HIGH,FI-STRUCT,OMS_B
TRD0001839,ORD0006900,CLT0104,USM6K8IM6434,M6K8IM643,NRHN,BUY,2201.0,105.6261,2025-10-21,2025-10-21 17:36:16,USD,TRACE,BOND,MED,FI-MUNI,OMS_A
TRD0001840,ORD0002610,CLT0383,USHTX8IDHH43,HTX8IDHH4,WZP,SELL,2955.0,109.5684,2025-10-21,2025-10-21 13:34:20,EUR,OTC,BOND,HIGH,FI-HY,OMS_A
TRD0001841,ORD0007706,CLT0314,USBJCA57GQ82,BJCA57GQ8,WXL,SELL,1608.0,104.3754,2025-10-21,2025-10-21 17:54:14,USD,TRACE,BOND,LOW,FI-RATES,OMS_A
TRD0001842,ORD0006539,CLT0376,US52Y5TDD910,52Y5TDD91,HAZ,BUY,2749.0,101.3,2025-10-21,2025-10-21 15:11:10,USD,NYSE,SWAP,HIGH,FI-RATES,OMS_A
TRD0001843,ORD0018924,CLT0189,US4Y44X1P217,4Y44X1P21,SHKF,BUY,5299.0,96.9189,2025-10-21,2025-10-21 16:41:06,USD,OTC,FUTURE,,FI-HY,OMS_A
TRD0001844,ORD0013797,CLT0472,USQ7WPYULZ41,Q7WPYULZ4,KELB,BUY,598.0,103.817,2025-10-21,2025-10-21 19:16:35,USD,BATS,OPTION,HIGH,FI-IG,OMS_B
TRD0001845,ORD0017617,CLT0294,USNQPM6ASU95,NQPM6ASU9,SKW,BUY,2991.0,99.2669,2025-10-21,2025-10-21 13:42:50,USD,BATS,SWAP,MED,FI-HY,OMS_A
TRD0001846,ORD0001216,CLT0440,USI5B6JU7E29,I5B6JU7E2,JGWM,BUY,1711.0,103.2561,2025-10-21,2025-10-21 15:12:56,USD,ARCA,SWAP,HIGH,FI-HY,OMS_A
TRD0001847,,CLT0354,USSN6XDG8R63,SN6XDG8R6,JXBO,SELL,4809.0,93.1276,2025-10-21,2025-10-21 14:54:49,USD,OTC,FUTURE,MED,FI-RATES,OMS_A
TRD0001848,ORD0018452,CLT0122,US5ZASR7QP95,5ZASR7QP9,WPW,BUY,1126.0,91.4818,2025-10-21,2025-10-21 17:16:52,USD,OTC,BOND,MED,FI-IG,
TRD0001849,ORD0003852,CLT0407,USS1F6LYKS93,S1F6LYKS9,JCVW,BUY,1247.0,98.6719,2025-10-21,2025-10-21 16:35:04,USD,OTC,BOND,HIGH,FI-MUNI,OMS_A
TRD0001850,ORD0004793,CLT0261,USN4LJHASW37,N4LJHASW3,LFHN,BUY,2237.0,98.9119,2025-10-21,2025-10-21 14:53:26,USD,NYSE,,HIGH,FI-MUNI,OMS_A
TRD0001851,ORD0005883,CLT0321,USTCRLKRK965,TCRLKRK96,SRI,BUY,2452.0,102.3989,2025-10-21,2025-10-21 15:36:01,USD,OTC,BOND,HIGH,FI-IG,OMS_A
TRD0001852,ORD0009552,CLT0449,USXTUNW5L581,XTUNW5L58,VYFW,SELL,1035.0,108.7704,2025-10-21,2025-10-21 13:35:58,USD,TRACE,BOND,LOW,FI-MUNI,OMS_B
TRD0001853,ORD0009148,CLT0154,US8B0A9ARE68,8B0A9ARE6,NAUN,SELL,,106.5808,2025-10-21,2025-10-21 19:21:39,USD,NYSE,BOND,LOW,FI-HY,OMS_A
TRD0001854,ORD0012695,CLT0188,US1JA72QGZ96,1JA72QGZ9,OZOA,BUY,1988.0,91.5196,2025-10-21,2025-10-21 17:04:31,USD,OTC,OPTION,MED,FI-IG,OMS_A
TRD0001855,ORD0013932,CLT0133,USG3D2FJ5Q05,G3D2FJ5Q0,TCT,BUY,2252.0,101.1164,2025-10-21,2025-10-21 16:23:08,USD,NYSE,BOND,MED,FI-STRUCT,OMS_A
TRD0001856,ORD0009015,CLT0465,USXK8DZEUR48,XK8DZEUR4,EFUD,BUY,2549.0,103.0628,2025-10-21,2025-10-21 16:21:40,GBP,NYSE,BOND,HIGH,FI-STRUCT,OMS_A
TRD0001857,ORD0019115,CLT0308,USP1791TIU60,P1791TIU6,PLUP,BUY,2092.0,102.9265,2025-10-21,2025-10-21 16:14:34,USD,TRACE,BOND,HIGH,FI-RATES,OMS_A
TRD0001858,ORD0017493,CLT0354,US3WK4AYR457,3WK4AYR45,KMVF,BUY,1865.0,104.8973,2025-10-21,2025-10-21 17:57:06,,OTC,FUTURE,MED,FI-MUNI,OMS_B
TRD0001859,ORD0006692,CLT0232,USJ7GZAMDH17,J7GZAMDH1,NVX,BUY,426.0,105.4799,2025-10-21,2025-10-21 17:03:40,USD,OTC,BOND,MED,FI-RATES,OMS_A
TRD0001860,,CLT0110,USARFSSRXH17,,CYKQ,SELL,959.0,101.8957,2025-10-21,2025-10-21 17:04:03,USD,BATS,BOND,,FI-IG,OMS_A
TRD0001861,ORD0007766,CLT0161,USYWIY39LM72,YWIY39LM7,GDU,BUY,1193.0,102.2069,2025-10-21,2025-10-21 19:32:15,USD,OTC,OPTION,HIGH,FI-MUNI,OMS_B
TRD0001862,ORD0001386,CLT0142,USTH8737ID41,,DDWK,SELL,1236.0,103.5034,2025-10-21,2025-10-21 15:16:24,USD,OTC,SWAP,HIGH,FI-RATES,OMS_A
TRD0001863,ORD0010636,CLT0028,USWYZNES7V26,WYZNES7V2,BPN,SELL,1108.0,101.7178,2025-10-21,2025-10-21 16:01:24,USD,OTC,REPO,MED,FI-HY,OMS_A
TRD0001865,ORD0012045,CLT0497,USKKVVS75S17,KKVVS75S1,KNLO,SELL,2514.0,99.7783,2025-10-21,2025-10-21 17:38:44,USD,TRACE,FUTURE,MED,FI-MUNI,OMS_A
TRD0001866,ORD0013801,CLT0168,,FO6ZDCLB2,QSTL,SELL,3771.0,94.1352,2025-10-21,2025-10-21 14:38:56,USD,TRACE,,HIGH,FI-RATES,OMS_A
TRD0001867,ORD0010424,CLT0320,,S7J55BDA9,ODM,BUY,2090.0,103.4952,2025-10-21,2025-10-21 13:37:16,USD,OTC,BOND,,FI-HY,OMS_B
TRD0001868,ORD0013189,CLT0002,USPVGHX49A61,PVGHX49A6,NRWV,SELL,4374.0,97.9244,2025-10-21,2025-10-21 13:50:22,USD,TRACE,BOND,HIGH,FI-IG,OMS_A
TRD0001869,ORD0002868,CLT0344,USCM2ZVBRO18,CM2ZVBRO1,EHTA,SELL,1438.0,103.9142,2025-10-21,2025-10-21 15:30:07,USD,OTC,SWAP,MED,FI-MUNI,OMS_A
TRD0001870,ORD0006663,CLT0232,USDTLDQ40550,DTLDQ4055,SOCI,BUY,1621.0,101.0069,2025-10-21,2025-10-21 15:21:39,GBP,OTC,FUTURE,HIGH,FI-MUNI,OMS_B
TRD0001871,ORD0000006,CLT0375,USC8CA6GFR94,C8CA6GFR9,DRZG,BUY,1464.0,94.9717,2025-10-21,2025-10-21 18:15:26,JPY,OTC,BOND,HIGH,,OMS_B
TRD0001872,ORD0019063,CLT0444,USFUH2TXT698,FUH2TXT69,FRML,BUY,1360.0,99.6714,2025-10-21,2025-10-21 19:38:54,USD,TRACE,BOND,HIGH,FI-RATES,OMS_B
TRD0001873,ORD0013439,CLT0143,USPBK47IW165,PBK47IW16,GKN,SELL,1308.0,100.3959,2025-10-21,2025-10-21 13:59:23,EUR,OTC,BOND,HIGH,FI-IG,OMS_A
TRD0001874,ORD0009827,CLT0320,USDIMR4AQA87,DIMR4AQA8,NOXG,BUY,6638.0,97.7242,2025-10-21,2025-10-21 16:37:20,USD,NYSE,BOND,MED,FI-STRUCT,OMS_A
TRD0001875,ORD0015142,CLT0026,USUXZQFTIR36,,GYBG,BUY,2213.0,94.0832,2025-10-21,2025-10-21 15:58:01,USD,OTC,BOND,HIGH,FI-HY,OMS_B
TRD0001876,ORD0009341,CLT0382,USS1F6LYKS93,S1F6LYKS9,JCVW,SELL,4107.0,90.5799,2025-10-21,2025-10-21 16:53:33,USD,OTC,,HIGH,FI-MUNI,OMS_A
TRD0001877,ORD0019209,CLT0491,USUQ5G4UFR52,UQ5G4UFR5,HFI,BUY,4850.0,96.9592,2025-10-21,2025-10-21 18:58:00,USD,OTC,BOND,MED,FI-HY,OMS_A
TRD0001878,ORD0004615,CLT0004,USZ61ENDZI82,Z61ENDZI8,AXPD,BUY,694.0,90.7792,2025-10-21,2025-10-21 17:27:20,USD,BATS,REPO,HIGH,FI-MUNI,OMS_A
TRD0001879,ORD0010496,CLT0476,USUZWPTYP658,UZWPTYP65,IPNE,BUY,2110.0,108.896,2025-10-21,2025-10-21 16:22:53,USD,TRACE,BOND,LOW,FI-STRUCT,OMS_A
TRD0001880,ORD0016343,CLT0093,USD470UYHC07,D470UYHC0,VBRK,SELL,1110.0,104.0519,2025-10-21,2025-10-21 15:50:22,USD,TRACE,BOND,LOW,FI-IG,OMS_B
TRD0001881,ORD0009724,CLT0057,US2DYCN0X892,2DYCN0X89,CEYA,SELL,2057.0,104.3135,2025-10-21,2025-10-21 18:15:28,USD,NYSE,BOND,HIGH,FI-STRUCT,OMS_A
TRD0001882,ORD0018275,CLT0353,USUZEPO8DZ68,UZEPO8DZ6,OGTF,BUY,1320.0,89.5729,2025-10-21,2025-10-21 14:34:34,USD,OTC,SWAP,HIGH,FI-IG,OMS_A
TRD0001883,ORD0015341,CLT0373,USZ6UJWOP685,Z6UJWOP68,BXUP,BUY,2346.0,104.1689,2025-10-21,2025-10-21 17:04:49,USD,ARCA,REPO,HIGH,FI-IG,OMS_B
TRD0001884,ORD0017552,CLT0214,US5OJMKL7262,5OJMKL726,EKMT,SELL,1238.0,96.5415,2025-10-21,2025-10-21 15:57:58,USD,TRACE,BOND,MED,FI-STRUCT,OMS_B
TRD0001885,ORD0015923,CLT0218,USWAYRXZ5U34,WAYRXZ5U3,QBGL,SELL,1389.0,96.0691,2025-10-21,2025-10-21 18:28:28,GBP,OTC,FUTURE,HIGH,FI-HY,OMS_A
TRD0001886,ORD0001659,CLT0430,USEDLLHZUX84,EDLLHZUX8,DFHT,SELL,1909.0,96.8053,2025-10-21,2025-10-21 16:34:54,USD,BATS,BOND,HIGH,FI-MUNI,OMS_A
TRD0001887,ORD0014702,CLT0069,,1IV3OW2J1,EFHT,SELL,5208.0,107.002,2025-10-21,2025-10-21 14:20:15,USD,NYSE,BOND,MED,FI-RATES,OMS_B
TRD0001888,ORD0012717,CLT0207,USLS2V2C4S30,LS2V2C4S3,XSY,SELL,1978.0,100.406,2025-10-21,2025-10-21 13:39:20,USD,BATS,BOND,MED,FI-RATES,OMS_A
TRD0001889,ORD0003462,CLT0108,USI50Z8KDK39,I50Z8KDK3,RACI,BUY,3067.0,101.2916,2025-10-21,2025-10-21 19:36:10,USD,NYSE,OPTION,HIGH,FI-MUNI,OMS_A
TRD0001890,ORD0005073,CLT0491,USQ8IZUF1Q59,Q8IZUF1Q5,YDL,SELL,568.0,103.6357,2025-10-21,2025-10-21 14:57:31,USD,ARCA,REPO,MED,FI-RATES,OMS_A
TRD0001891,,CLT0010,USMPLTV3YV00,MPLTV3YV0,IBFJ,SELL,1601.0,102.0264,2025-10-21,2025-10-21 19:26:50,USD,OTC,BOND,HIGH,FI-MUNI,OMS_A
TRD0001892,ORD0011550,CLT0463,USMKYXF5GP44,MKYXF5GP4,LSW,SELL,7062.0,101.0356,2025-10-21,2025-10-21 18:49:12,USD,OTC,BOND,HIGH,FI-STRUCT,OMS_A
