trade_id,order_id,client_id,isin,cusip,symbol,side,quantity,price,trade_date,trade_ts,currency,venue,instrument_type,liquidity_bucket,desk,source_system,risk_tier_x,region_x,notional,symbol_pm,instrument_type_pm,risk_tier_y,region_y,risk_tier,region
TRD0002275,ORD0004125,CLT0314,US9VM5INDM79,9VM5INDM7,IMXO,BUY,1396,112.3738,2025-10-21,2025-10-21T19:27:52Z,USD,OTC,BOND,MED,FI-RATES,OMS_B,,,156873.8248,IMXO,BOND,LOW,APAC,,
TRD0002276,ORD0008587,CLT0296,USTO4TN9G338,TO4TN9G33,XTI,BUY,1206,100.0136,2025-10-21,2025-10-21T18:52:45Z,USD,TRACE,BOND,MED,FI-MUNI,OMS_A,,,120616.4016,XTI,BOND,LOW,,,
TRD0002277,ORD0009400,CLT0049,USHLY0VRUX13,HLY0VRUX1,XWK,SELL,3830,105.8751,2025-10-21,2025-10-21T18:38:35Z,USD,NYSE,OPTION,MED,FI-HY,OMS_B,,,405501.63300000003,XWK,OPTION,MED,APAC,,
TRD0002278,ORD0017631,CLT0309,US0R7OUCSA13,0R7OUCSA1,YEO,SELL,2248,95.5051,2025-10-21,2025-10-21T18:02:16Z,EUR,OTC,SWAP,LOW,FI-IG,OMS_A,,,214695.4648,YEO,SWAP,HIGH,,,
TRD0002279,ORD0009025,CLT0012,,E7FGM1D66,SSY,SELL,3603,103.9062,2025-10-21,2025-10-21T16:46:30Z,,OTC,BOND,MED,FI-HY,OMS_A,,,374374.03859999997,,,LOW,,,
TRD0002280,ORD0016903,CLT0053,USX0P0B45512,,AHH,SELL,1646,100.5749,2025-10-21,2025-10-21T15:12:20Z,USD,ARCA,BOND,HIGH,FI-STRUCT,OMS_A,,,165546.2854,AHH,BOND,LOW,,,
TRD0002282,ORD0017441,CLT0082,US6BO8HJQ598,6BO8HJQ59,EWXA,BUY,1680,97.9378,2025-10-21,2025-10-21T17:15:47Z,USD,OTC,BOND,HIGH,FI-STRUCT,OMS_A,,,164535.504,EWXA,BOND,LOW,,,
TRD0002283,ORD0001405,CLT0131,US7ZUTLQQD44,,DBQK,BUY,1514,94.6666,2025-10-21,2025-10-21T18:13:49Z,USD,BATS,BOND,HIGH,FI-MUNI,OMS_A,,,143325.2324,DBQK,BOND,LOW,,,
TRD0002284,ORD0005930,CLT0007,USMVWGJ59084,MVWGJ5908,FZA,SELL,2247,104.6686,2025-10-21,2025-10-21T14:33:31Z,EUR,BATS,BOND,HIGH,FI-STRUCT,OMS_B,,,235190.3442,FZA,BOND,LOW,,,
TRD0002286,ORD0005490,CLT0287,USC7C1RZZ291,C7C1RZZ29,QHZM,SELL,3253,107.1878,2025-10-21,2025-10-21T13:46:27Z,USD,BATS,FUTURE,LOW,FI-STRUCT,OMS_A,,,348681.91339999996,QHZM,FUTURE,MED,,,
TRD0002287,ORD0001689,CLT0175,USWI5JETOJ58,WI5JETOJ5,HHIC,BUY,485,96.647,2025-10-21,2025-10-21T13:36:06Z,EUR,BATS,BOND,MED,FI-RATES,OMS_A,,,46873.795000000006,HHIC,BOND,LOW,,,
TRD0002288,ORD0010444,CLT0074,,,QSEF,SELL,3720,103.27,2025-10-21,2025-10-21T19:03:56Z,USD,OTC,BOND,HIGH,FI-STRUCT,OMS_B,,,384164.39999999997,,,HIGH,,,
TRD0002289,ORD0013616,CLT0381,USR8B1EV0C11,R8B1EV0C1,VIJ,BUY,3443,105.9867,2025-10-21,2025-10-21T19:17:32Z,USD,BATS,BOND,HIGH,FI-IG,OMS_A,,,364912.2081,VIJ,BOND,LOW,APAC,,
TRD0002290,ORD0013397,CLT0069,USHA15NSBM21,HA15NSBM2,RHJ,BUY,1735,100.2758,2025-10-21,2025-10-21T19:00:58Z,USD,ARCA,REPO,LOW,FI-STRUCT,OMS_A,,,173978.513,RHJ,REPO,LOW,APAC,,
TRD0002291,ORD0002298,CLT0038,US36WHWJ0226,36WHWJ022,JSS,SELL,1023,95.6467,2025-10-21,2025-10-21T17:58:05Z,USD,OTC,FUTURE,LOW,FI-RATES,OMS_B,,,97846.5741,JSS,FUTURE,MED,,,
TRD0002293,ORD0003917,CLT0365,USNB77JAOP65,NB77JAOP6,SWS,SELL,4388,98.1622,2025-10-21,2025-10-21T19:18:49Z,USD,OTC,BOND,HIGH,FI-RATES,,,,430735.7336,SWS,BOND,MED,,,
TRD0002294,ORD0013142,CLT0211,USRB6SQECZ21,RB6SQECZ2,DISJ,SELL,1521,102.5475,2025-10-21,2025-10-21T16:20:36Z,USD,BATS,SWAP,HIGH,FI-IG,OMS_B,,,155974.7475,DISJ,SWAP,LOW,,,
TRD0002295,ORD0017587,CLT0325,USA0JOPEO381,,QYC,BUY,1881,105.7962,2025-10-21,2025-10-21T15:45:07Z,EUR,ARCA,SWAP,HIGH,FI-HY,OMS_A,,,199002.6522,QYC,SWAP,MED,EMEA,,
TRD0002296,ORD0014114,CLT0450,USSOI4A5IV29,SOI4A5IV2,CIM,BUY,1525,98.9771,2025-10-21,2025-10-21T16:44:24Z,USD,TRACE,SWAP,HIGH,FI-IG,OMS_B,,,150940.07749999998,CIM,SWAP,LOW,,,
TRD0002297,ORD0002129,CLT0022,USD50DWG9P30,D50DWG9P3,VZOY,BUY,1338,98.0805,2025-10-21,2025-10-21T18:31:23Z,EUR,NYSE,SWAP,MED,FI-RATES,OMS_A,,,131231.709,VZOY,SWAP,MED,EMEA,,
TRD0002299,ORD0006457,CLT0446,US6SKWA8BD36,6SKWA8BD3,UVW,BUY,2846,95.4781,2025-10-21,2025-10-21T16:07:36Z,USD,OTC,FUTURE,MED,FI-IG,OMS_A,,,271730.6726,UVW,FUTURE,MED,,,
TRD0002300,ORD0003044,CLT0059,US8KFT4O8H87,,LQJM,SELL,1301,99.3267,2025-10-21,2025-10-21T19:44:31Z,USD,TRACE,BOND,MED,FI-HY,OMS_A,,,129224.0367,LQJM,BOND,LOW,,,
TRD0002301,ORD0019645,CLT0030,USEZGCLVDB61,EZGCLVDB6,ANS,BUY,3080,111.2103,2025-10-21,2025-10-21T15:39:32Z,USD,NYSE,OPTION,LOW,FI-RATES,OMS_A,,,342527.724,ANS,OPTION,MED,,,
TRD0002302,ORD0006534,CLT0376,USQ43RHVWY70,Q43RHVWY7,SQU,SELL,686,98.6991,2025-10-21,2025-10-21T17:32:32Z,USD,BATS,BOND,MED,FI-STRUCT,OMS_A,,,67707.5826,SQU,BOND,LOW,EMEA,,
TRD0002303,ORD0001499,CLT0391,US5RUGTBKG61,5RUGTBKG6,MTW,BUY,973,92.4737,2025-10-21,2025-10-21T15:45:43Z,USD,OTC,OPTION,MED,FI-STRUCT,OMS_A,,,89976.9101,MTW,OPTION,HIGH,,,
TRD0002304,ORD0016179,CLT0406,USDQDJZV6R30,,WLNO,SELL,673,105.1728,2025-10-21,2025-10-21T17:49:12Z,USD,OTC,BOND,HIGH,FI-STRUCT,OMS_A,,,70781.2944,WLNO,BOND,MED,EMEA,,
TRD0002306,ORD0010752,CLT0205,,0CAB0Q7B1,OOJ,SELL,2534,100.6803,2025-10-21,2025-10-21T16:17:47Z,EUR,BATS,OPTION,MED,FI-HY,OMS_B,,,255123.8802,,,LOW,APAC,,
TRD0002307,ORD0007038,CLT0276,USTCRLKRK965,TCRLKRK96,SRI,SELL,4655,98.5311,2025-10-21,2025-10-21T17:12:05Z,USD,OTC,BOND,HIGH,FI-IG,OMS_A,,,458662.2705,SRI,BOND,LOW,EMEA,,
TRD0002309,ORD0007318,CLT0434,USIEG4N4G634,IEG4N4G63,LMIZ,BUY,1632,103.7059,2025-10-21,2025-10-21T18:45:03Z,USD,BATS,BOND,MED,FI-STRUCT,OMS_A,,,169248.0288,LMIZ,BOND,MED,EMEA,,
TRD0002310,ORD0019923,CLT0455,US2FW6YJW870,2FW6YJW87,PES,BUY,687,87.3736,2025-10-21,2025-10-21T13:38:03Z,USD,TRACE,BOND,MED,FI-MUNI,OMS_B,,,60025.663199999995,PES,BOND,LOW,,,
TRD0002311,ORD0018491,CLT0303,USL5PW4N3F98,L5PW4N3F9,ENT,BUY,2611,99.5642,2025-10-21,2025-10-21T15:37:14Z,USD,OTC,SWAP,MED,FI-STRUCT,OMS_B,,,259962.1262,ENT,SWAP,LOW,EMEA,,
TRD0002312,ORD0014496,CLT0208,USN6Y6B4OW61,N6Y6B4OW6,YBQ,BUY,1575,91.341,2025-10-21,2025-10-21T16:01:16Z,USD,NYSE,BOND,MED,FI-IG,OMS_A,,,143862.07499999998,YBQ,BOND,MED,,,
TRD0002313,ORD0015447,CLT0452,,T3WBPP2P5,JWMQ,SELL,4724,104.0823,2025-10-21,2025-10-21T18:18:07Z,USD,OTC,OPTION,HIGH,FI-STRUCT,OMS_B,,,491684.78520000004,,,LOW,APAC,,
TRD0002315,ORD0000630,CLT0451,USIRZMYOIF57,IRZMYOIF5,BZG,SELL,3727,91.8639,2025-10-21,2025-10-21T16:11:24Z,USD,BATS,BOND,HIGH,FI-HY,OMS_A,,,342376.7553,BZG,BOND,LOW,,,
TRD0002316,ORD0000494,CLT0233,USCORNLB8Z49,CORNLB8Z4,LPM,BUY,1687,101.8889,2025-10-21,2025-10-21T16:31:41Z,EUR,NYSE,BOND,HIGH,FI-RATES,OMS_A,,,171886.5743,LPM,BOND,MED,APAC,,
TRD0002317,ORD0010363,CLT0465,USYZQ5K05L49,YZQ5K05L4,LLFB,SELL,3294,106.5901,2025-10-21,2025-10-21T19:40:20Z,USD,OTC,FUTURE,HIGH,FI-RATES,OMS_A,,,351107.7894,LLFB,FUTURE,MED,,,
TRD0002318,ORD0002019,CLT0107,,KK879C972,TWP,SELL,2110,94.2891,2025-10-21,2025-10-21T17:18:56Z,USD,OTC,BOND,MED,FI-HY,OMS_A,,,198950.00100000002,,,MED,,,
TRD0002319,ORD0004575,CLT0244,USW978QKQY80,W978QKQY8,MFC,BUY,2891,97.0708,2025-10-21,2025-10-21T14:26:17Z,USD,OTC,BOND,HIGH,FI-STRUCT,OMS_A,,,280631.6828,MFC,BOND,MED,,,
TRD0002321,ORD0000245,CLT0147,US3H3DP8VO92,3H3DP8VO9,IZZX,SELL,958,89.3394,2025-10-21,2025-10-21T16:13:06Z,USD,OTC,BOND,MED,FI-HY,OMS_A,,,85587.1452,IZZX,BOND,MED,,,
TRD0002322,ORD0002491,CLT0358,USDQ2V4WTC88,DQ2V4WTC8,FZV,BUY,1527,98.6147,2025-10-21,2025-10-21T17:49:29Z,USD,OTC,BOND,HIGH,FI-IG,OMS_B,,,150584.6469,FZV,BOND,MED,EMEA,,
TRD0002323,ORD0001258,CLT0107,US46H3LYN643,,GNU,BUY,3708,102.0357,2025-10-21,2025-10-21T18:20:30Z,USD,TRACE,BOND,HIGH,FI-IG,OMS_A,,,378348.3756,GNU,BOND,MED,,,
TRD0002324,ORD0007644,CLT0096,US52AHEJ4866,52AHEJ486,DBSV,BUY,5286,100.2012,2025-10-21,2025-10-21T18:33:59Z,USD,NYSE,BOND,HIGH,FI-STRUCT,OMS_A,,,529663.5432,DBSV,BOND,LOW,,,
TRD0002325,ORD0018292,CLT0471,USSGK689NB43,SGK689NB4,XDNF,BUY,944,98.4895,2025-10-21,2025-10-21T16:25:49Z,USD,ARCA,REPO,MED,FI-IG,OMS_A,,,92974.088,XDNF,REPO,LOW,,,
TRD0002326,ORD0006278,CLT0279,USVS10R3WM65,,NWI,SELL,4978,99.6938,2025-10-21,2025-10-21T19:45:05Z,USD,OTC,SWAP,HIGH,FI-STRUCT,OMS_A,,,496275.7364,NWI,SWAP,HIGH,,,
TRD0002328,ORD0014809,CLT0380,USN6UKUUK204,N6UKUUK20,CRIE,BUY,2437,104.4988,2025-10-21,2025-10-21T18:18:26Z,USD,OTC,BOND,MED,FI-IG,OMS_A,,,254663.5756,CRIE,BOND,MED,,,
TRD0002329,ORD0016996,CLT0433,US659ATXE618,659ATXE61,ICOX,SELL,1359,97.3013,2025-10-21,2025-10-21T17:22:43Z,USD,OTC,SWAP,HIGH,FI-MUNI,OMS_A,,,132232.4667,ICOX,SWAP,MED,EMEA,,
TRD0002330,ORD0007973,CLT0473,USFGJDOX4O79,FGJDOX4O7,DOF,BUY,1470,106.6541,2025-10-21,2025-10-21T16:42:11Z,USD,NYSE,BOND,HIGH,FI-RATES,OMS_A,,,156781.527,DOF,BOND,LOW,EMEA,,
TRD0002331,ORD0017247,CLT0012,USFHXVEV2652,FHXVEV265,IFNX,BUY,766,95.8039,2025-10-21,2025-10-21T18:14:55Z,USD,OTC,SWAP,LOW,FI-STRUCT,OMS_A,,,73385.7874,IFNX,SWAP,LOW,,,
TRD0002332,ORD0014727,CLT0448,,9L2VPGSH6,TNQI,SELL,2222,89.0469,2025-10-21,2025-10-21T14:31:33Z,GBP,OTC,FUTURE,MED,FI-HY,OMS_A,,,197862.2118,,,MED,,,
TRD0002333,ORD0012035,CLT0485,USOK8PFN3329,OK8PFN332,OVZL,BUY,972,99.6117,2025-10-21,2025-10-21T14:02:19Z,USD,NYSE,BOND,HIGH,FI-STRUCT,OMS_B,,,96822.5724,OVZL,BOND,MED,,,
TRD0002334,ORD0002070,CLT0280,USM23Q0H3028,M23Q0H302,AAA,BUY,1231,103.5188,2025-10-21,2025-10-21T18:57:55Z,JPY,ARCA,BOND,MED,FI-STRUCT,OMS_A,,,127431.6428,AAA,BOND,LOW,,,
TRD0002335,ORD0014077,CLT0132,USS8UQZZZ832,S8UQZZZ83,QJPR,BUY,1268,97.4115,2025-10-21,2025-10-21T16:21:16Z,USD,NYSE,REPO,MED,FI-RATES,OMS_A,,,123517.782,QJPR,REPO,LOW,,,
TRD0002336,ORD0005361,CLT0365,US6B4YJPX842,,JDP,SELL,700,106.0347,2025-10-21,2025-10-21T16:31:53Z,USD,TRACE,REPO,HIGH,FI-STRUCT,OMS_B,,,74224.29,JDP,REPO,MED,,,
TRD0002337,ORD0009848,CLT0358,US9F8L8NPH22,9F8L8NPH2,ERFS,SELL,2764,99.8698,2025-10-21,2025-10-21T15:02:09Z,USD,BATS,BOND,MED,FI-STRUCT,OMS_A,,,276040.1272,ERFS,BOND,MED,EMEA,,
TRD0002338,ORD0004167,CLT0418,US5W4XPREF52,,JPH,SELL,1286,101.7399,2025-10-21,2025-10-21T14:17:18Z,GBP,TRACE,FUTURE,MED,FI-MUNI,OMS_A,,,130837.5114,JPH,FUTURE,HIGH,APAC,,
TRD0002340,ORD0012649,CLT0393,USIBCECP3W30,,XEQP,BUY,564,102.0063,2025-10-21,2025-10-21T18:55:09Z,USD,BATS,BOND,MED,FI-HY,OMS_A,,,57531.553199999995,XEQP,BOND,LOW,,,
TRD0002341,ORD0019627,CLT0209,US2IOYR59347,2IOYR5934,MGTR,BUY,1515,101.3659,2025-10-21,2025-10-21T13:58:59Z,USD,TRACE,FUTURE,LOW,FI-STRUCT,OMS_A,,,153569.33849999998,MGTR,FUTURE,MED,EMEA,,
TRD0002342,ORD0003539,CLT0268,USQEI5X3P371,QEI5X3P37,ZDW,BUY,3104,103.5674,2025-10-21,2025-10-21T13:32:45Z,USD,BATS,SWAP,MED,FI-STRUCT,OMS_A,,,321473.2096,ZDW,SWAP,LOW,EMEA,,
TRD0002343,ORD0012167,CLT0176,US2ZG9XRRJ05,2ZG9XRRJ0,OZP,BUY,3109,100.0526,2025-10-21,2025-10-21T16:42:54Z,USD,BATS,OPTION,MED,FI-RATES,OMS_A,,,311063.5334,OZP,OPTION,MED,APAC,,
TRD0002344,ORD0011303,CLT0318,USFK9D8MIU24,FK9D8MIU2,FOOP,SELL,4937,101.5468,2025-10-21,2025-10-21T18:04:30Z,USD,TRACE,SWAP,HIGH,FI-MUNI,OMS_B,,,501336.5516,FOOP,SWAP,HIGH,,,
TRD0002345,ORD0003663,CLT0364,USDNDTJFTA38,DNDTJFTA3,XQG,SELL,1587,90.6892,2025-10-21,2025-10-21T16:10:35Z,JPY,TRACE,BOND,MED,FI-MUNI,OMS_A,,,143923.7604,XQG,BOND,LOW,,,
TRD0002346,ORD0019115,CLT0153,US1T522S8B24,,CLZH,SELL,4367,106.8466,2025-10-21,2025-10-21T13:37:13Z,EUR,TRACE,OPTION,HIGH,FI-HY,OMS_A,,,466599.10219999996,CLZH,OPTION,MED,,,
TRD0002347,ORD0017976,CLT0236,USBUVOUBXP81,BUVOUBXP8,LBQ,BUY,394,102.2779,2025-10-21,2025-10-21T14:34:10Z,USD,OTC,SWAP,MED,FI-IG,OMS_A,,,40297.4926,LBQ,SWAP,LOW,APAC,,
TRD0002348,ORD0004581,CLT0023,USXVJK9PX443,,NNZP,SELL,2903,104.3812,2025-10-21,2025-10-21T16:21:54Z,EUR,TRACE,OPTION,MED,FI-RATES,OMS_A,,,303018.6236,NNZP,OPTION,LOW,,,
TRD0002349,ORD0018434,CLT0159,US36WHWJ0226,36WHWJ022,JSS,BUY,2891,100.3486,2025-10-21,2025-10-21T16:05:12Z,USD,OTC,FUTURE,LOW,FI-IG,OMS_B,,,290107.8026,JSS,FUTURE,LOW,,,
TRD0002350,ORD0017581,CLT0492,USF5E9BIV792,F5E9BIV79,WDH,SELL,7046,96.1601,2025-10-21,2025-10-21T18:13:32Z,USD,NYSE,SWAP,HIGH,FI-MUNI,OMS_B,,,677544.0646,WDH,SWAP,MED,,,
TRD0002351,ORD0013344,CLT0229,USPTC2J6W473,PTC2J6W47,BAE,SELL,1049,102.2051,2025-10-21,2025-10-21T15:08:56Z,USD,OTC,BOND,MED,FI-RATES,OMS_A,,,107213.1499,BAE,BOND,MED,,,
TRD0002352,ORD0009371,CLT0115,USFG9ASOFC47,FG9ASOFC4,STYH,SELL,1052,104.4981,2025-10-21,2025-10-21T19:04:47Z,USD,TRACE,BOND,HIGH,FI-IG,OMS_A,,,109932.0012,STYH,BOND,MED,,,
TRD0002354,ORD0016588,CLT0188,USOCTFIDUW41,OCTFIDUW4,XVA,SELL,2302,102.4025,2025-10-21,2025-10-21T14:11:55Z,USD,TRACE,BOND,MED,FI-IG,OMS_A,,,235730.55500000002,XVA,BOND,LOW,,,
TRD0002355,ORD0017909,CLT0270,USWZPD2GYW94,WZPD2GYW9,TNS,SELL,4199,105.7121,2025-10-21,2025-10-21T18:53:36Z,USD,OTC,FUTURE,MED,FI-IG,OMS_A,,,443885.1079,TNS,FUTURE,LOW,EMEA,,
TRD0002357,ORD0019237,CLT0438,US0DL0JDFH85,0DL0JDFH8,CVXE,BUY,3156,109.1361,2025-10-21,2025-10-21T14:47:44Z,USD,ARCA,OPTION,HIGH,FI-IG,OMS_A,,,344433.5316,CVXE,OPTION,LOW,,,
TRD0002359,ORD0015315,CLT0169,USJTGWLIVJ36,JTGWLIVJ3,HXWY,BUY,970,91.7344,2025-10-21,2025-10-21T18:55:02Z,USD,TRACE,BOND,MED,FI-MUNI,OMS_A,,,88982.36799999999,HXWY,BOND,LOW,,,
TRD0002360,ORD0017597,CLT0082,USK9WG1ICJ51,K9WG1ICJ5,YSHA,BUY,684,115.2817,2025-10-21,2025-10-21T15:25:07Z,USD,OTC,SWAP,MED,FI-IG,OMS_B,,,78852.6828,YSHA,SWAP,LOW,,,
TRD0002362,ORD0005877,CLT0105,USK146PJRK89,K146PJRK8,GWU,BUY,2191,98.668,2025-10-21,2025-10-21T19:56:26Z,EUR,NYSE,BOND,MED,FI-MUNI,OMS_A,,,216181.58800000002,GWU,BOND,LOW,APAC,,
TRD0002363,ORD0009003,CLT0239,USRQB21CSA95,,GZC,SELL,477,94.4133,2025-10-21,2025-10-21T18:47:37Z,JPY,TRACE,BOND,LOW,FI-MUNI,OMS_A,,,45035.144100000005,GZC,BOND,LOW,EMEA,,
TRD0002364,ORD0011828,CLT0025,USRDZHZJTM03,,NJEL,SELL,1684,102.9306,2025-10-21,2025-10-21T16:10:21Z,GBP,,SWAP,MED,FI-RATES,OMS_B,,,173335.1304,NJEL,SWAP,HIGH,,,
TRD0002365,ORD0003724,CLT0332,USUJTYJ0XP09,UJTYJ0XP0,RRD,SELL,1162,103.311,2025-10-21,2025-10-21T17:03:22Z,USD,OTC,BOND,HIGH,FI-MUNI,OMS_A,,,120047.38200000001,RRD,BOND,LOW,,,
TRD0002366,ORD0008021,CLT0238,USDD28IZNL29,DD28IZNL2,MGHU,SELL,1129,97.16,2025-10-21,2025-10-21T16:04:59Z,USD,TRACE,FUTURE,MED,FI-IG,OMS_B,,,109693.64,MGHU,FUTURE,LOW,APAC,,
TRD0002367,ORD0005427,CLT0386,US8A9LU7ZF67,8A9LU7ZF6,WZLJ,SELL,1214,113.3545,2025-10-21,2025-10-21T16:45:44Z,GBP,ARCA,BOND,HIGH,FI-HY,OMS_A,,,137612.363,WZLJ,BOND,MED,EMEA,,
TRD0002368,ORD0004887,CLT0494,US4NTXFZ4C04,4NTXFZ4C0,TMA,SELL,5806,95.7098,2025-10-21,2025-10-21T17:59:48Z,USD,TRACE,BOND,HIGH,FI-HY,OMS_A,,,555691.0988,TMA,BOND,HIGH,,,
TRD0002369,ORD0018458,CLT0390,USXEDA9ZBT76,XEDA9ZBT7,TXBB,SELL,1491,104.348,2025-10-21,2025-10-21T17:12:44Z,USD,TRACE,BOND,LOW,FI-IG,OMS_A,,,155582.868,TXBB,BOND,LOW,,,
TRD0002370,ORD0000974,CLT0044,USUXZQFTIR36,UXZQFTIR3,GYBG,SELL,1619,96.4818,2025-10-21,2025-10-21T19:32:41Z,EUR,OTC,BOND,HIGH,FI-MUNI,OMS_B,,,156204.03420000002,GYBG,BOND,MED,EMEA,,
TRD0002372,ORD0017248,CLT0263,USRRCI5TQN47,RRCI5TQN4,CMSC,SELL,3725,100.9021,2025-10-21,2025-10-21T14:39:36Z,USD,TRACE,SWAP,MED,FI-MUNI,OMS_A,,,375860.3225,CMSC,SWAP,LOW,,,
TRD0002373,ORD0006351,CLT0379,US4BZ1JS4158,4BZ1JS415,LYS,BUY,1494,97.1051,2025-10-21,2025-10-21T17:33:09Z,USD,ARCA,BOND,MED,FI-RATES,OMS_A,,,145075.0194,LYS,BOND,HIGH,,,
TRD0002374,ORD0019739,CLT0288,USDF5P2IPF26,DF5P2IPF2,RFE,SELL,898,107.3411,2025-10-21,2025-10-21T17:34:27Z,USD,NYSE,FUTURE,HIGH,FI-HY,OMS_A,,,96392.3078,RFE,FUTURE,LOW,,,
TRD0002376,ORD0013469,CLT0499,US7DVPZZ8U71,7DVPZZ8U7,YOKE,BUY,6376,92.6928,2025-10-21,2025-10-21T14:14:13Z,USD,OTC,BOND,HIGH,FI-HY,OMS_A,,,591009.2928,YOKE,BOND,LOW,LATAM,,
TRD0002377,ORD0011188,CLT0153,US1JA72QGZ96,1JA72QGZ9,OZOA,BUY,2546,102.9751,2025-10-21,2025-10-21T16:01:17Z,USD,OTC,OPTION,MED,FI-MUNI,OMS_A,,,262174.6046,OZOA,OPTION,MED,,,
TRD0002378,ORD0003483,CLT0162,USLL994KKI40,LL994KKI4,TONO,BUY,1801,91.3292,2025-10-21,2025-10-21T16:40:00Z,USD,BATS,BOND,HIGH,FI-RATES,OMS_B,,,164483.8892,TONO,BOND,LOW,EMEA,,
TRD0002379,ORD0013587,CLT0050,USKVDIMQR982,KVDIMQR98,SURE,BUY,1452,91.6044,2025-10-21,2025-10-21T19:01:59Z,USD,OTC,SWAP,LOW,FI-RATES,OMS_A,,,133009.5888,SURE,SWAP,LOW,,,
TRD0002380,ORD0014188,CLT0083,USTQKAS3CC32,TQKAS3CC3,JWS,BUY,440,93.8673,2025-10-21,2025-10-21T16:27:14Z,USD,NYSE,FUTURE,LOW,FI-MUNI,OMS_B,,,41301.612,JWS,FUTURE,LOW,APAC,,
TRD0002381,ORD0016306,CLT0384,,Z6UJWOP68,BXUP,BUY,2163,92.0238,2025-10-21,2025-10-21T18:52:52Z,USD,OTC,REPO,HIGH,FI-STRUCT,OMS_B,,,199047.47939999998,,,LOW,,,
TRD0002382,ORD0010329,CLT0287,USP5RQJKGN51,P5RQJKGN5,XEZ,BUY,1241,98.12,2025-10-21,2025-10-21T19:50:10Z,USD,TRACE,BOND,MED,FI-MUNI,OMS_B,,,121766.92000000001,XEZ,BOND,MED,,,
TRD0002383,ORD0013576,CLT0440,US9NOBUV6U84,9NOBUV6U8,YTEW,SELL,1680,107.8753,2025-10-21,2025-10-21T19:19:10Z,USD,TRACE,BOND,LOW,FI-IG,OMS_B,,,181230.504,YTEW,BOND,LOW,,,
TRD0002384,ORD0005748,CLT0357,US24519I6B51,24519I6B5,YDU,BUY,1872,98.9344,2025-10-21,2025-10-21T17:58:25Z,USD,NYSE,SWAP,MED,FI-RATES,OMS_B,,,185205.1968,YDU,SWAP,MED,,,
TRD0002385,ORD0017617,CLT0178,USNB77JAOP65,NB77JAOP6,SWS,BUY,1044,108.487,2025-10-21,2025-10-21T18:49:53Z,USD,OTC,BOND,HIGH,FI-STRUCT,OMS_A,,,113260.428,SWS,BOND,LOW,,,
TRD0002386,ORD0010079,CLT0257,USM73MPW4U31,M73MPW4U3,RNTR,BUY,2614,92.0992,2025-10-21,2025-10-21T16:08:05Z,USD,OTC,BOND,MED,FI-RATES,OMS_A,,,240747.3088,RNTR,BOND,LOW,,,
TRD0002389,ORD0019702,CLT0500,US6VRYPTKN11,,YGMM,BUY,4083,97.8633,2025-10-21,2025-10-21T16:44:43Z,USD,TRACE,BOND,MED,FI-STRUCT,OMS_A,,,399575.8539,YGMM,BOND,HIGH,,,
TRD0002390,ORD0018025,CLT0318,USPWOJZSAQ90,,XDHJ,BUY,5514,95.2115,2025-10-21,2025-10-21T18:01:16Z,EUR,TRACE,BOND,HIGH,FI-HY,OMS_A,,,524996.211,XDHJ,BOND,HIGH,,,
TRD0002392,ORD0009476,CLT0333,US79355V8T62,79355V8T6,VDWM,SELL,1047,106.2966,2025-10-21,2025-10-21T19:24:46Z,USD,BATS,OPTION,LOW,FI-IG,OMS_A,,,111292.5402,VDWM,OPTION,LOW,,,
TRD0002393,ORD0010341,CLT0493,USVLL82YVJ98,VLL82YVJ9,EYO,SELL,1194,94.3754,2025-10-21,2025-10-21T18:12:50Z,EUR,TRACE,BOND,HIGH,FI-HY,OMS_A,,,112684.2276,EYO,BOND,LOW,,,
TRD0002394,ORD0016757,CLT0181,USNTSH9S9Q90,NTSH9S9Q9,SKA,SELL,1519,96.7662,2025-10-21,2025-10-21T16:11:59Z,USD,TRACE,REPO,MED,FI-MUNI,OMS_B,,,146987.8578,SKA,REPO,LOW,EMEA,,
TRD0002395,ORD0016088,CLT0159,USNKFCUMRS88,NKFCUMRS8,GGOT,SELL,4121,100.2212,2025-10-21,2025-10-21T17:59:59Z,,OTC,OPTION,MED,FI-IG,OMS_A,,,413011.5652,GGOT,OPTION,LOW,,,
TRD0002396,ORD0000942,CLT0207,USXBCS07TD27,XBCS07TD2,HOC,BUY,764,102.9131,2025-10-21,2025-10-21T18:57:55Z,USD,TRACE,BOND,LOW,FI-MUNI,OMS_A,,,78625.6084,HOC,BOND,HIGH,EMEA,,
TRD0002397,ORD0018402,CLT0253,USJ1I9NXGH92,J1I9NXGH9,VQRN,BUY,1305,104.1413,2025-10-21,2025-10-21T17:53:45Z,USD,OTC,BOND,MED,FI-STRUCT,OMS_A,,,135904.3965,VQRN,BOND,LOW,,,
TRD0002398,ORD0008765,CLT0034,USRGV78YH237,RGV78YH23,BTZ,BUY,1366,102.195,2025-10-21,2025-10-21T17:46:05Z,USD,NYSE,BOND,MED,FI-HY,OMS_B,,,139598.37,BTZ,BOND,MED,,,
TRD0002399,ORD0004307,CLT0320,USZRZK81AZ33,ZRZK81AZ3,NQE,SELL,992,101.0538,2025-10-21,2025-10-21T15:11:17Z,USD,OTC,BOND,HIGH,FI-STRUCT,OMS_A,,,100245.36959999999,NQE,BOND,MED,,,
